text,language
Ik zou de promotie hebben gekregen maar mijn aanwezigheid was niet goed genoeg,Nederlands
Various sea birds are elegant but nothing is as elegant as a gliding pelican, English
Jy byt op omdat van jou onderkaak,Afrikaans
Nancy decided to make the porta-potty her home, English
Het speelgoed bracht warme herinneringen terug aan verdwalen in het regenwoud,Nederlands
Iemand die ik ken heeft recentelijk esdoornsiroop en met boter besmeerde popcorn gecombineerd in de hoop dat het zou smaken als karamellpopcorn. Dat deed het niet en ze raden niemand aan het ook te doen,Nederlands
Ze beweerde dat het opruimen van je kast de sleutel was tot goed rijden,Nederlands
Hy het agter die deur gekyk en het nie van wat hy gesien het gehou nie,Afrikaans
Sy het dit moeilik gevind om haar eie gekke self te erken,Afrikaans
Vaarwel en bedankt voor de vis,Nederlands
He poured rocks in the dungeon of his mind, English
Iguanas were falling out of the trees, English
She thought there'd be sufficient time if she hid her watch, English
Wafels is altyd beter sonder vuurmiere en vlooie,Afrikaans
Hy was 'n introvert wat ekstroverte blykbaar liefgehad het,Afrikaans
Hy het 'n leprechaun in sy okkerneut dop gevind,Afrikaans
Winkelsentrums is wonderlike plekke om te koop ek kan alles wat ek nodig het onder een dak vind,Afrikaans
I'm not a party animal but I do like animal parties, English
As my sakrekenaar 'n geskiedenis gehad het sou dit meer peinlik gewees het as my blaaier geskiedenis,Afrikaans
Peter found road kill an excellent way to save money on dinner, English
Joe discovered that traffic cones make excellent megaphones, English
Groen moes meer rustig geruik het maar op een of ander manier het dit net verrot geproe,Afrikaans
Toen hij haar naar haar favoriete nummer vroeg antwoordde ze zonder aarzelen dat het diamanten waren,Nederlands
Opwinding verving angst tot het laatste moment,Nederlands
Hij dacht dat een paar stokken dynamiet gemakkelijker waren dan een vislijn om vis te vangen,Nederlands
Choosing to do nothing is still a choice after all, English
8% of 25 is the same as 25% of 8 and one of them is much easier to do in your head, English
Pienk perde het oor die see gedraf,Afrikaans
The secret ingredient to his wonderful life was crime, English
Hij besloot dat de tijd was gekomen om sterker te zijn dan alle excuses die hij tot dan toe had gebruikt,Nederlands
As hy geweet het wat gaan gebeur het hy nooit in die stort gestap nie,Afrikaans
Poison Ivy groeide door het hek dat ondoordringbaar werd genoemd,Nederlands
Wijsheid wordt gemakkelijk verworven wanneer je je verbergt onder het bed met een kookpan op je hoofd,Nederlands
Je hebt elke reden om boos te zijn maar dat geeft je niet het recht om gemeen te zijn,Nederlands
Ze schreef hem een lange brief maar hij heeft het niet gelezen,Nederlands
Hoewel het geen pot goud was was Nancy nog steeds gefascineerd door wat ze aan het einde van de regenboog had gevonden,Nederlands
Hij leek verwarrend perplex,Nederlands
The truth is that you pay for your lifestyle in hours, English
He stepped gingerly onto the bridge knowing that enchantment awaited on the other side, English
The irony of the situation wasn't lost on anyone in the room, English
The tour bus was packed with teenage girls heading toward their next adventure, English
Het was moeilijk voor Mary om toe te geven dat het grootste deel van haar training bestond uit het oefenen van slecht oordeel,Nederlands
Sy werk twee werke om die eindes te ontmoet ten minste was dit haar rede vir nie tyd om by ons aan te sluit nie,Afrikaans
Doris enjoyed tapping her nails on the table to annoy everyone, English
Pindakaas en jam deden de oudere dame denken aan haar verleden,Nederlands
Sy het 'n paar wonderlike nuus om te deel maar niemand om dit mee te deel nie,Afrikaans
Ek wou jou net vertel ek kon die liefde wat jy vir jou kind het sien deur die manier waarop jy na haar kyk,Afrikaans
Ek het vir komplimente gevang en per ongeluk 'n truit gevang,Afrikaans
He went on a whiskey diet and immediately lost three days, English
He took one look at what was under the table and noped the hell out of there, English
Vleeskleurige yogabroeken waren veel erger dan hij ooit vreesde,Nederlands
He never understood why what when and where left out who, English
Haar haar woei in de wind terwijl ze in de zwarte cabrio reed,Nederlands
He realized there had been several deaths on this road but his concern rose when he saw the exact number, English
Edith kon niet beslissen of ze haar tanden moest verven of haar nagels moest borstelen,Nederlands
She insisted that cleaning out your closet was the key to good driving, English
Iguanas het uit die bome geval,Afrikaans
The furnace repairman indicated the heating system was acting as an air conditioner, English
Je bijt omhoog vanwege je onderkaak,Nederlands
Hij vond een leprechaun in zijn walnootschaal,Nederlands
Her daily goal was to improve on yesterday, English
Die moord hornet was teleurgesteld oor die vooraf opgestelde idees wat mense van hom gehad het,Afrikaans
He was all business when he wore his clown suit, English
Ik kocht een babyclown van de Russische terroristen zwarte markt,Nederlands
Hij kleurde de diepe ruimte een zachte gele kleur,Nederlands
I had a friend in high school named Rick Shaw but he was fairly useless as a mode of transport, English
Ze heeft niet gespiekt op de test want dat was niet het juiste om te doen,Nederlands
Ze waren opgewonden om hun eerste luiaard te zien,Nederlands
De klok op deze blog en de klok op mijn laptop verschillen 1 uur van elkaar,Nederlands
A good example of a useful vegetable is medicinal rhubarb, English
He waited for the stop sign to turn to a go sign, English
Sy selfvertroue sou bewonderenswaardig gewees het as dit nie vir sy domheid was nie,Afrikaans
Laat ons almal saam uniek wees totdat ons besef dat ons almal dieselfde is,Afrikaans
She cried diamonds, English
He would only survive if he kept the fire going and he could hear thunder in the distance, English
Ik ben een geweldige luisteraar echt goed in empathie versus sympathie en dat alles maar ik haat mensen,Nederlands
Ek het nooit geweet hoe ontbering lyk nie totdat dit begin reën het bowling balle,Afrikaans
You bite up because of your lower jaw, English
Ze was het type meisje dat altijd suiker verbrandde om te laten zien dat ze om je gaf,Nederlands
Daar is meer as 500 stervisse in die badkamer laai,Afrikaans
Today we gathered moss for my uncle's wedding, English
Sy het gereis omdat dit dieselfde gekos het as terapie en baie meer genietbaar was,Afrikaans
Het blijkt dat je al die spullen die je dacht nodig te hebben niet nodig hebt,Nederlands
De roestige spijker stond rechtop gekanteld onder een hoek van 45 graden wachtend op de perfecte blote voet om langs te komen,Nederlands
Die geleentheid van 'n leeftyd het voor hom verby gegaan terwyl hy probeer het om tussen 'n koevert of 'n koppie te besluit,Afrikaans
Hij omarmde zijn nieuwe leven als aubergine,Nederlands
Ze had die tint van gekte in haar ziel die haar deed geloven dat ze echt een verschil kon maken,Nederlands
Hij vond het einde van de regenboog en was verrast over wat hij daar vond,Nederlands
Sit-ups zijn een verschrikkelijke manier om je dag te eindigen,Nederlands
Die skutter sê totsiens vir sy liefde,Afrikaans
Zijn verstand was geblazen dat er niets in de ruimte was behalve de ruimte zelf,Nederlands
Te veel gevangenissen zijn vroege doodskisten geworden,Nederlands
Ze was te druk met altijd praten over wat ze wilde doen om daadwerkelijk iets te doen,Nederlands
Hy het die spel gespeel asof sy lewe daarvan afhang en die waarheid was dit wel,Afrikaans
Sy het die boek baie jare gelede van hom geleen en het dit nog nie teruggebring nie,Afrikaans
Henry kon nie besluit of hy 'n motorwerktuigkundige of 'n priester was nie,Afrikaans
Ses-en-sestig kom vra vir brood,Afrikaans
Ek het my eekhoring betrap wat deur my gimnasium sak roer,Afrikaans
Het mysterieuze dagboek registreert de stem,Nederlands
Dit blyk dat jy nie al daardie dinge nodig het wat jy aangedring het jy het nie,Afrikaans
The urgent care center was flooded with patients after the news of a new deadly virus was made public, English
Sy het hom aanbeveel om dadelik terug te kom,Afrikaans
Piss niet in mijn tuin en vertel me niet dat je probeert mijn planten te laten groeien,Nederlands
Patricia found the meaning of life in a bowl of Cheerios, English
As time wore on simple dog commands turned into full paragraphs explaining why the dog couldn’t do something, English
He was sure the Devil created red sparkly glitter, English
I purchased a baby clown from the Russian terrorist black market, English
Ze was verbaasd over de grote ijsschotsen die op het strand aanspoelden,Nederlands
Sy kan haar lewe lewe hoe sy wil solank sy na wat ek te sê het luister,Afrikaans
Te veel tronke het vroeë grafte geword,Afrikaans
It's always a good idea to seek shelter from the evil gaze of the sun, English
Die herinnering wat ons eens gedeel het is nie meer saamhangend nie,Afrikaans
She had a difficult time owning up to her own crazy self, English
With the high wind warning, English
Die vader het tydens die bevalling gesterf,Afrikaans
Hy het die belangrike les geleer dat 'n piekniek op die strand op 'n winderige dag 'n slegte idee is,Afrikaans
Harrold felt confident that nobody would ever suspect his spy pigeon, English
Sy sê sy het die vermoë om die klankbaan van jou lewe te hoor,Afrikaans
Het skelet had skelet-skeletten in de kast,Nederlands
Alleen omdat het water rood is betekent niet dat je het niet kunt drinken,Nederlands
Hy het gewonder waarom hy op 18 oud genoeg was om oorlog toe te gaan maar nie oud genoeg om sigarette te koop nie,Afrikaans
Ik at een sok omdat mensen op het internet me dat zeiden,Nederlands
Op dat moment luisterde hij niet naar muziek hij leefde een ervaring,Nederlands
I'm a great listener really good with empathy vs sympathy and all that but I hate people, English
Onderestimate nooit de bereidheid van de hebzuchtigen om je onder de bus te gooien,Nederlands
Everything was going so well until I was accosted by a purple giraffe, English
Die ewekansige sin generateur het 'n ewekansige sin oor 'n ewekansige sin gegenereer,Afrikaans
The swirled lollipop had issues with the pop rock candy, English
Hy het nie verstaan waarom die voël die fiets wou ry nie,Afrikaans
The wooden spoon couldn’t cut but left emotional scars, English
Ik geniet alleen van etalageshoppen als de etalages transparant zijn,Nederlands
Ek hou daarvan om na werk te gaan na my agt-uur tee-onderbreking,Afrikaans
I like to leave work after my eight-hour tea-break, English
Gary didn't understand why Doug went upstairs to get one dollar bills when he invited him to go cow tipping, English
Henry kon niet beslissen of hij een automonteur of een priester was,Nederlands
Waffles are always better without fire ants and fleas, English
It's important to remember to be aware of rampaging grizzly bears, English
Mijn grootste vreugde is het roosteren van amandelen terwijl ik op prooi jaag,Nederlands
Sy het nie haar koppie koffie gehad nie en dit het alles net erger gemaak,Afrikaans
He embraced his new life as an eggplant, English
You have no right to call yourself creative until you look at a trowel and think that it would make a great lockpick, English
Aardappelpartjes zijn waarschijnlijk niet het beste voor relaties,Nederlands
Moeders spandeer maande van hulle lewens om op hulle kinders te wag,Afrikaans
Die horlosie binne hierdie blog en die horlosie op my laptop is 1 uur van mekaar verskillend,Afrikaans
Er zijn weinig dingen beter in het leven dan een stuk taart,Nederlands
Hy het sy hare groen gekleur om sy iguana te ondersteun,Afrikaans
Red is greener than purple for sure, English
Although it wasn't a pot of gold Nancy was still enthralled at what she found at the end of the rainbow, English
Moeders besteden maanden van hun leven met wachten op hun kinderen,Nederlands
At that moment I was the most fearsome weasel in the entire swamp, English
He decided to live his life by the big beats manifesto, English
Ze spreekt altijd in een luide stem tegen hem,Nederlands
Jenny made the announcement that her baby was an alien, English
Wacht even mijn kittens krabben aan de badkuip en ze zullen boos zijn door het gebrek aan koekjes,Nederlands
Alles wat je hoeft te doen is de pen oppakken en beginnen,Nederlands
The ice-cream trucks bring back bad memories for all of us, English
Kontroleer weer morgen ek sal kyk of die boek aangekom het,Afrikaans
Ek het tans 4 vensters oop en ek weet nie hoekom nie,Afrikaans
De varkens waren beledigd dat ze hamburgers werden genoemd,Nederlands
Wanneer geld min was het hy sy lunchgeld uit die plaaslike wensput gekry,Afrikaans
Pinda’s groeien niet aan bomen maar cashewnoten doen dat,Nederlands
Die bye het besluit om 'n opstand teen hulle koningin te hê,Afrikaans
Zet alsjeblieft deze oordopjes op want ik kan je niet horen,Nederlands
Homesickness became contagious in the young campers' cabin, English
After fighting off the alligator Brian still had to face the anaconda, English
Er zijn geen helden in een punkrockband,Nederlands
Karen believed all traffic laws should be obeyed by all except herself, English
Namate die tyd aangaan het eenvoudige honde-opdragte in volle paragrawe verander wat verduidelik waarom die hond iets nie kon doen nie,Afrikaans
Druifgel het uit die gat in die dak gelek,Afrikaans
Toe hy uit die venster kyk het hy 'n clown gesien verbyloop,Afrikaans
The efficiency with which he paired the socks in the drawer was quite admirable, English
The pigs were insulted that they were named hamburgers, English
Er waren drie bolvormige stenen die zich verzamelden in een kubusvormige kamer,Nederlands
Abstraksie is dikwels een vloer bo jou,Afrikaans
Jenny maakte de aankondiging dat haar baby een alien was,Nederlands
Het virus had krachten waarvan niemand wist dat ze bestonden,Nederlands
Daar is geen beter gevoel as om na 'n muur met geslote oë te staar nie,Afrikaans
When money was tight he'd get his lunch money from the local wishing well, English
25 jaar later betreurde ze nog steeds dat specifieke moment,Nederlands
Hij keek naar de dansende varkentjes met panda-buiken in het zwembad,Nederlands
Die lug is duidelik die sterre twinkel,Afrikaans
Sy gedagtes was geblaas dat daar niks in die ruimte was behalwe die ruimte self nie,Afrikaans
Hy sou net oorleef as hy die vuur aan die gang hou en hy kon donderweer in die verte hoor,Afrikaans
Hy het besluit om sy lot van die aanvaarding van sy lot te aanvaar,Afrikaans
She says she has the ability to hear the soundtrack of your life, English
Opstaan bij zonsopgang is voor de vogels,Nederlands
Die verfkwas was kwaad vir die kleur wat die kunstenaar gekies het om te gebruik,Afrikaans
They desperately needed another drummer since the current one only knew how to play bongos, English
Ek het vroeër in my buurman se visdam gewoon maar die estetika was nie na my smaak nie,Afrikaans
The bread dough reminded her of Santa Clause’s belly, English
As jy drie keer draai sal jy begin om melancholies te voel,Afrikaans
Purple is the best city in the forest, English
Ja ek dink dit is 'n goeie omgewing om Engels te leer,Afrikaans
Hy was 100% in vir vas met haar totdat hy verstaan het dit beteken hy kan nie eet nie,Afrikaans
Andy hield ervan om te slapen op een bed van spijkers,Nederlands
Soms moet je gewoon opgeven en winnen door te bedriegen,Nederlands
Stap niet op het gebroken glas,Nederlands
Hy was verbaas dat sy immense luiheid inspirerend vir ander was,Afrikaans
You'll see the rainbow bridge after it rains cats and dogs, English
Zeg me alsjeblieft dat je niet in een mortuarium werkt,Nederlands
You're unsure whether or not to trust him but very thankful that you wore a turtle neck, English
Gwen had her best sleep ever on her new bed of nails, English
The opportunity of a lifetime passed before him as he tried to decide between a cone or a cup, English
Geluk kan worden gevonden in de diepten van chocoladepudding,Nederlands
Drie geslagte met ses dekades van lewenservaring,Afrikaans
Die ergste ding oor om aan die bokant van die loopbaan te wees is dat daar 'n lang pad om te val,Afrikaans
More RVs were seen in the storage lot than at the campground, English
You have every right to be angry but that doesn't give you the right to be mean, English
Die doeltreffendheid wat ons het om vullis te verwyder het dit meer aanvaarbaar gemaak om vullis te skep,Afrikaans
Die olifant het nie oor die persoon in die kamer wou praat nie,Afrikaans
Stel jou voor sy verbasing toe hy ontdek het dat die kluis vol poeding was,Afrikaans
Ze werkt twee banen om rond te komen dat was tenminste haar reden om geen tijd te hebben om met ons mee te doen,Nederlands
Die oomblik toe sy geland het het sy die rede verstaan waarom dit 'n vlieg-oor staat was,Afrikaans
Hy het klippe in die kerker van sy gedagtes gegooi,Afrikaans
Hy het die reën fassinerend maar onaangenaam gevind,Afrikaans
Sy het die ballon laat opvaar in die lug saam met haar hoop en drome,Afrikaans
Giving directions that the mountains are to the west only works when you can see them, English
Ze riepen haar naam keer op keer maar werden alleen met stilte ontvangen,Nederlands
Ik dacht dat rood warmer zou voelen in de zomer maar ik had de evenaar niet in overweging genomen,Nederlands
Dit is die laaste ewekansige sin wat ek sal skryf en ek gaan stop mid-sin,Afrikaans
As enige polisie jou vra waar jy was sê net jy was Kansas aan die besoek,Afrikaans
Ik kreeg een zware boete maar het heeft mijn geest niet gebroken,Nederlands
The toy brought back fond memories of being lost in the rain forest, English
As jy van tuna en tamatiesous hou probeer om die twee te kombineer Dit is regtig nie so sleg soos dit klink nie,Afrikaans
Hij was verbaasd dat zijn immense luiheid inspirerend was voor anderen,Nederlands
Terwyl die huurmotor tot stilstand kom op die donker pad het haar vrees met die oomblik toegeneem,Afrikaans
Sy het vir hom 'n lang brief geskryf maar hy het dit nie gelees nie,Afrikaans
We should play with Legos at camp, English
Mr. Montoya knows the way to the bakery even though he's never been there, English
Cursive writing is the best way to build a race track, English
Twee sitplekke was leeg,Afrikaans
Die groep het vinnig verstaan dat giftige afval die mees effektiewe barrière was om teen die zombies te gebruik,Afrikaans
Ik houd ervan om na mijn acht-uur durende theepauze van mijn werk te vertrekken,Nederlands
It caught him off guard that space smelled of seared steak, English
The thick foliage and intertwined vines made the hike nearly impossible, English
Nancy was proud that she ran a tight shipwreck, English
Sy was die tipe meisie wat altyd suiker verbrand het om te wys sy omgegee,Afrikaans
So long and thanks for the fish, English
Die tieners het gewonder wat in die rooi skuur aan die veraf kant van die skoolgrond gehou word,Afrikaans
She couldn't decide if the glass was half empty or half full so she drank it, English
Ze hadden wanhopig een andere drummer nodig omdat de huidige alleen maar bongo's kon spelen,Nederlands
Vandaag arriveerde met een crash van mijn auto door de garagepoort,Nederlands
While all her friends were positive that Mary had a sixth sense she knew she actually had a seventh sense, English
All they could see was the blue water surrounding their sailboat, English
Ik hoor dat Nancy erg mooi is,Nederlands
Ek wil 'n onesie koop maar weet dit sal nie vir my pas nie,Afrikaans
Soms is dit beter om net weg te stap van dinge en later weer terug te kom wanneer jy in 'n beter bui is,Afrikaans
Ze dwaalden een vreemde Tiki-bar binnen aan de rand van het kleine strandstadje,Nederlands
Die beste deel van die huwelik is dierekrakers met grondboontjieboter,Afrikaans
He picked up trash in his spare time to dump in his neighbor's yard, English
Ek werk op 'n soet aartappel-plaas,Afrikaans
Die skare skree en skree vir meer memes,Afrikaans
Opwinding het vrees vervang totdat die finale oomblik,Afrikaans
At that moment she realized she had a sixth sense, English
Hou op om te wag vir uitsonderlike dinge om net te gebeur,Afrikaans
This made him feel like an old-style rootbeer float smells, English
Aartappel-wedges is waarskynlik nie die beste vir verhoudings nie,Afrikaans
I want a giraffe but I'm a turtle eating waffles, English
Om sy grootste vrees teë te kom het hy sy eerste marshmallow geëet,Afrikaans
Sy kon hom in die stort hoor sing met 'n vreugde wat sy gehoop het hy sou behou nadat sy die nuus gelewer het,Afrikaans
Happiness can be found in the depths of chocolate pudding, English
Aardbeien moeten het enige voedsel zijn dat niet goed samengaat met dit merk verf,Nederlands
The golden retriever loved the fireworks each Fourth of July, English
Die geheime kode wat hulle geskep het het geen sin gemaak selfs vir hulle nie,Afrikaans
De golden retriever hield van het vuurwerk elke Vierde Juli,Nederlands
Het komt niet vaak voor dat je een doorweekte banaan op straat vindt,Nederlands
Patricia hou van die klank van naels wat sterk teen die borddruk,Afrikaans
There aren't enough towels in the world to stop the sewage flowing from his mouth, English
De efficiëntie waarmee we afval verwijderen heeft het creëren van afval acceptabeler gemaakt,Nederlands
Hij was niet bitter omdat ze verder was gegaan maar vanwege de radijs,Nederlands
Hij was 100% voor het vasten met haar totdat hij begreep dat dat betekende dat hij niet mocht eten,Nederlands
Het dikke loof en de verstrengelde takken maakten de wandeling bijna onmogelijk,Nederlands
Erin accidentally created a new universe, English
David proudly graduated from high school top of his class at age 97, English
Hij speelde het spel alsof zijn leven ervan afhing en de waarheid was dat dat ook zo was,Nederlands
De lucht is helder de sterren fonkelen,Nederlands
Tomorrow will bring something new so leave today as a memory, English
The crowd yells and screams for more memes, English
Ze leerde dat waterflessen niet alleen meer om vloeistof vast te houden zijn maar ook statussymbolen,Nederlands
Niemand hou van 'n vark wat lipstiek dra nie,Afrikaans
Ik denk dat ik de rode auto zal kopen of de blauwe zal leasen,Nederlands
Haar lewe binne die grense van die huis het haar nuwe normaal geword,Afrikaans
Hij haatte dat hij hield van wat zij haatte aan haat,Nederlands
Moet nie grondboontjiebotter op die hond se neus sit nie,Afrikaans
Roze paarden galoppeerden over de zee,Nederlands
Hy het teruggegaan na die video om te sien wat opgeneem was en was geskok oor wat hy gesien het,Afrikaans
Die koeël het die venster deurboor en gebroke voordat dit Danny se kop met enkele millimeters gemis het,Afrikaans
Hij had een muur vol maskers zodat ze elke dag een ander gezicht kon dragen,Nederlands
Dit was 'n regtig goeie Maandag om 'n Saterdag te wees,Afrikaans
The manager of the fruit stand always sat and only sold vegetables, English
Knoflookijs was haar favoriet,Nederlands
There's a growing trend among teenagers of using frisbees as go-cart wheels, English
Chocolade bedekte krekels waren zijn favoriete snack,Nederlands
'n Stil huis is lekker totdat jy beveel word om daarin te bly vir maande,Afrikaans
His get rich quick scheme was to grow a cactus farm, English
Laat ek jou help met jou bagasie,Afrikaans
Dit was die tekort wat sy kreatiwiteit aangewakker het,Afrikaans
My uncle's favorite pastime was building cars out of noodles, English
The father handed each child a roadmap at the beginning of the 2-day road trip and explained it was so they could find their way home, English
Alhoewel hy gedink het die wêreld was plat het hy nie die ironie gesien om reg rondom die wêreld te reis nie,Afrikaans
It turns out you don't need all that stuff you insisted you did, English
The Guinea fowl flies through the air with all the grace of a turtle, English
De meeste haaienaanvallen komen ongeveer 10 meter van het strand omdat daar de mensen zijn,Nederlands
Ze schildert alleen met felle kleuren ze houdt niet van pastels,Nederlands
Ik dacht altijd dat bliksem iets was dat alleen ik kon zien,Nederlands
Daar was geen roomys in die vrieskas nie en hulle het ook nie geld gehad om na die winkel te gaan nie,Afrikaans
Hij zei dat hij er gisteren niet was maar veel mensen zagen hem daar,Nederlands
The best key lime pie is still up for debate, English
Om die geriatriese mans se softbalspan te sien het herinneringe aan 3-jariges wat t-ball speel teruggebring,Afrikaans
The miniature pet elephant became the envy of the neighborhood, English
Hij leerde de moeilijkste les van zijn leven en had de littekens zowel fysiek als mentaal om het te bewijzen,Nederlands
Toe hy haar gevra het wat haar gunstelingnommer is het sy sonder huiwering geantwoord dat dit diamante is,Afrikaans
Terwyl jy al die moontlike maniere oorweeg om jouself en die wêreld te verbeter merk jy op dat John Travolta blykbaar nogal ongelukkig lyk,Afrikaans
Soms is alles wat jy moet doen om jouself heeltemal belaglik te maak en dit af te lag om te besef dat die lewe regtig nie so sleg is nie,Afrikaans
Net omdat die water rooi is beteken nie dat jy dit nie kan drink nie,Afrikaans
It was always dangerous to drive with him since he insisted the safety cones were a slalom course, English
Hy het die diep ruimte 'n sagte geel gekleur,Afrikaans
The murder hornet was disappointed by the preconceived ideas people had of him, English
Sy het diamante gehuil,Afrikaans
Het was niet te zeggen welke gedachten uit de machine zouden komen,Nederlands
Babydoekies is van sjokolade sterstof gemaak,Afrikaans
Ik was heel trots op mijn bijnaam tijdens de middelbare school maar vandaag zou ik niet verder van mijn bijnaam kunnen afwijken,Nederlands
Had hij geweten wat er zou gebeuren zou hij nooit de douche zijn ingestapt,Nederlands
De tsunami-golf kraakte tegen de verhoogde huizen en brak de palen alsof ze tandenstokers waren,Nederlands
Daar is nie genoeg handdoeke in die wêreld om die riool wat uit sy mond vloei te stop nie,Afrikaans
The beach was crowded with snow leopards, English
I'll have you know I've written over fifty novels, English
Hy het begin vir 'n kort stap maar nou kon hy net mangroves en water vir myl sien,Afrikaans
Er kunnen nooit te veel kersen op een ijssundae zijn,Nederlands
There was coal in his stocking and he was thrilled, English
Ek was gekrenk deur die voorstel dat my baba broer 'n juweeldief was,Afrikaans
Die pop het in sirkels gedraai in die hoop om lewendig te word,Afrikaans
Moet nie in my tuin piss en vir my sê jy probeer om my plante te laat groei nie,Afrikaans
Dit het donker geword en ons was nog nie daar nie,Afrikaans
Hulle sê dat honde die mens se beste vriend is maar hierdie kat was op pad om daardie teorie te saboteer,Afrikaans
Die trane van 'n clown maak my lipstiffie loop maar my stortkap is steeds heel,Afrikaans
There is no better feeling than staring at a wall with closed eyes, English
Groeten uit het sterrenstelsel MACS0647-JD of wat wij thuis noemen,Nederlands
Warme bier op 'n koue dag is nie my idee van pret nie,Afrikaans
Dan het die wolke soos kondensmelk geëet,Afrikaans
It was obvious she was hot sweaty and tired, English
Karen realized the only way she was getting into heaven was to cheat, English
De waarheid is dat je voor je levensstijl betaalt in uren,Nederlands
She looked at the masterpiece hanging in the museum but all she could think is that her five-year-old could do better, English
Being unacquainted with the chief raccoon was harming his prospects for promotion, English
Hij volgde een whiskeydieet en verloor meteen drie dagen,Nederlands
Natuurlik hou sy van haar pienk haas-skoene,Afrikaans
Die handskoene beskerm my voete teen oormatige werk,Afrikaans
Shakespeare was a famous 17th-century diesel mechanic, English
They decided to plant an orchard of cotton candy, English
Ik heb momenteel 4 vensters open en ik weet niet waarom,Nederlands
Het was een echt goede maandag voor een zaterdag,Nederlands
Chocolate covered crickets were his favorite snack, English
I've traveled all around Africa and still haven't found the gnu who stole my scarf, English
They say people remember important moments in their life well yet no one even remembers their own birth, English
Ze kon niet beslissen of het glas half leeg of half vol was dus dronk ze het op,Nederlands
If you really strain your ears you can just about hear the sound of no one giving a damn, English
Dit is 'n aantreklike skatkaart wat ek nie kan lees nie,Afrikaans
"Jason leefde zijn leven volgens de motto ""Alles wat de moeite waard is is de moeite waard om slecht te doen""",Nederlands
Één kleine actie zou haar leven veranderen maar of het beter of slechter zou worden moest nog worden bepaald,Nederlands
He dreamed of leaving his law firm to open a portable dog wash, English
My secretary is the only person who truly understands my stamp-collecting obsession, English
Mary speelt piano,Nederlands
We zijn voorzichtig met oranje pingpongballen omdat mensen zouden kunnen denken dat ze fruit zijn,Nederlands
'n Glinsterende edelsteen is nie genoeg nie,Afrikaans
De Grote Deen leek meer op een paard dan op een hond,Nederlands
Hy het gewag vir die stop teken om in 'n gaan teken te verander,Afrikaans
Er was geen ijs in de vriezer en ze hadden ook geen geld om naar de winkel te gaan,Nederlands
Ek het 'n baba clown van die Russiese terroristiese swartmark gekoop,Afrikaans
Jy moet nooit raad aanvaar van iemand wat dink rooi verf droog vinniger as blou verf nie,Afrikaans
Dit is een Japanse pop,Nederlands
Please put on these earmuffs because I can't you hear, English
Daar is geen helde in 'n punk rock band nie,Afrikaans
Vandaag hoorde ik iets nieuws en onvergetelijks,Nederlands
Hang aan my katjies krap aan die bad en hulle gaan ontsteld wees oor die gebrek aan beskuit,Afrikaans
I can't believe this is the eighth time I'm smashing open my piggy bank on the same day, English
De vijftig mannequins die in het zwembad drijft gaf hen een beetje de kriebels,Nederlands
You realize you're not alone as you sit in your bedroom massaging your calves after a long day of playing tug-of-war with Grandpa Joe in the hospital, English
Ons was nog nooit in Asië nie en het ook nie Afrika besoek nie,Afrikaans
